donor_id,first_name,last_name,email,gender,join_date,alumni_status,total_gifts,donor_tier
D0594,Christopher,Ryan,ecrawford@hogan.com,Female,2024-09-18,True,4485.05,Silver
D0595,Nathaniel,King,hcompton@lee.com,Female,2020-11-25,True,5030.95,Gold
D0596,Julia,Hall,glennmathis@lane.com,Female,2022-02-24,True,9123.47,Gold
D0597,Andrew,Leonard,stewartlindsey@allen.com,Female,2022-11-15,False,8568.61,Gold
D0598,Joseph,Kelley,stephaniejohnson@griffin.com,Female,2021-01-04,False,9495.75,Gold
D0599,Shawn,Kaufman,znelson@moore-armstrong.com,Male,2021-03-31,True,5665.96,Gold
D0600,Paul,Santos,bradfordmichael@weeks-jackson.org,Female,2023-10-11,False,3587.37,Silver
D0601,Angelica,Steele,stephenrobinson@hotmail.com,Other,2020-10-11,False,4317.64,Silver
D0602,Holly,Boone,smithmorgan@soto.com,Other,2021-09-15,True,2812.41,Silver
D0603,Maria,Berger,wadetammy@hotmail.com,Female,2024-12-15,False,7179.73,Gold
D0604,James,Martinez,njohnson@gmail.com,Female,2024-10-20,True,4216.91,Silver
D0605,Dustin,Brown,vdillon@gmail.com,Male,2021-02-13,False,9402.46,Gold
D0606,Jackson,Johnson,morgananthony@farrell.com,Female,2020-06-18,False,2970.87,Silver
D0607,Jeffrey,Tapia,christopher93@gmail.com,Other,2020-12-14,False,1451.75,Silver
D0608,Justin,Jackson,stoneroger@hotmail.com,Female,2025-05-02,False,7447.62,Gold
D0609,Susan,Choi,rfarmer@hotmail.com,Male,2023-07-06,False,980.93,Bronze
D0610,Jennifer,Waller,dylan04@gmail.com,Other,2023-05-04,False,7139.99,Gold
D0611,Bruce,Dalton,matthew78@carson.info,Female,2020-10-06,True,9629.24,Gold
D0612,Caroline,Ayers,andrademark@gmail.com,Other,2022-02-15,True,8452.39,Gold
D0613,Darren,Martin,adrian80@palmer.com,Male,2023-03-16,False,1250.02,Silver
D0614,April,Sherman,davidcastro@hotmail.com,Male,2020-09-12,False,9166.28,Gold
D0615,Brian,Christian,tamara45@gmail.com,Male,2024-11-01,False,9271.35,Gold
D0616,Laurie,Yates,jennifer37@yahoo.com,Female,2023-06-28,False,3981.38,Silver
D0617,Suzanne,Martin,tabitha76@yahoo.com,Other,2020-06-30,True,1999.57,Silver
D0618,Mark,Sherman,fphillips@gmail.com,Male,2020-11-28,False,8306.05,Gold
D0619,Douglas,Francis,carrie00@gmail.com,Male,2024-10-10,False,9012.91,Gold
D0620,Amber,Erickson,garciacatherine@yahoo.com,Female,2022-09-20,True,7910.28,Gold
D0621,Debra,Brown,kennethconner@yahoo.com,Female,2020-11-24,True,7905.92,Gold
D0622,Alexis,Rogers,ellisreginald@schultz.com,Other,2024-09-10,True,4559.61,Silver
D0623,Chris,Bonilla,ccampbell@gmail.com,Female,2021-02-14,False,6252.3,Gold
D0624,Brandon,Rich,nhawkins@yahoo.com,Male,2022-12-28,False,5382.45,Gold
D0625,Anne,Lopez,ilane@atkins.biz,Female,2023-08-04,False,9011.68,Gold
D0626,Christopher,Barton,jamesroman@yahoo.com,Other,2021-10-07,True,2355.52,Silver
D0627,Sarah,Murray,kpalmer@hotmail.com,Other,2024-04-04,False,4742.58,Silver
D0628,Sheila,Carey,darlenewilliams@ochoa-perez.com,Male,2022-04-14,False,9553.7,Gold
D0629,Kimberly,Cole,simmonsbrittany@fields.biz,Female,2024-10-23,False,6201.07,Gold
D0630,Jared,Mitchell,westkatie@gmail.com,Female,2021-11-17,False,1225.16,Silver
D0631,Kyle,Chavez,rjensen@gmail.com,Other,2022-10-04,True,8341.45,Gold
D0632,Peter,Fuentes,gloria69@yahoo.com,Female,2022-03-31,True,4444.57,Silver
D0633,Stephanie,King,garciadebra@hess.com,Other,2024-02-25,True,5996.35,Gold
D0634,Gerald,Santiago,kimproctor@gmail.com,Other,2022-09-16,False,2342.22,Silver
D0635,Angela,Hernandez,kiddamanda@chavez.info,Other,2024-11-29,False,7340.85,Gold
D0636,Jason,Jenkins,xsilva@anderson-glenn.biz,Male,2022-12-27,False,5956.61,Gold
D0637,Amber,Johnson,merrittmary@rhodes.com,Other,2024-03-31,False,9804.7,Gold
D0638,Kevin,Chavez,shannonstrong@walker.com,Male,2024-03-19,True,3777.91,Silver
D0639,Miguel,Santiago,rsilva@bartlett.com,Male,2022-04-11,True,591.91,Bronze
D0640,Raymond,Klein,robertsdavid@yahoo.com,Female,2025-04-03,False,1683.38,Silver
D0641,Leroy,York,markaustin@walker.com,Female,2025-03-14,True,7411.11,Gold
D0642,Dustin,Hill,dflores@carter-martinez.net,Male,2021-09-20,True,5143.54,Gold
D0643,Kimberly,Crane,tony42@hotmail.com,Male,2024-01-14,True,6755.11,Gold
D0644,Miranda,Brown,huntautumn@delacruz-perry.org,Male,2023-02-06,True,7155.92,Gold
D0645,Sheila,Ferguson,jessica05@long.com,Female,2020-10-25,False,8571.56,Gold
D0646,Mary,Clark,rosedavis@singh.com,Female,2021-04-12,True,4444.61,Silver
D0647,Laura,Thompson,steven71@johnson.net,Female,2020-08-11,True,1526.53,Silver
D0648,Glenn,Henderson,dcarey@gmail.com,Male,2021-12-29,True,3574.51,Silver
D0649,Christian,Contreras,jacksonreginald@gmail.com,Male,2021-02-22,True,2053.49,Silver
D0650,Jennifer,Parsons,sandra62@yahoo.com,Female,2025-03-07,True,3437.59,Silver
D0651,Alexander,Carrillo,zrogers@gmail.com,Male,2023-03-03,False,5832.92,Gold
D0652,Joshua,Jimenez,fcraig@gmail.com,Female,2020-11-10,False,8077.66,Gold
D0653,Rachel,Miller,joshua48@anderson.com,Other,2023-08-10,False,7188.85,Gold
D0654,Victoria,Taylor,lbryant@walsh.net,Female,2022-02-12,True,6894.01,Gold
D0655,Jason,Meza,kennethrobinson@grant.com,Female,2024-09-20,False,1063.75,Silver
D0656,Brandon,Khan,greentammy@gmail.com,Male,2023-08-18,False,9127.69,Gold
D0657,Carrie,Wilson,lauren04@flynn.info,Female,2024-06-26,True,9326.85,Gold
D0658,Dwayne,Mckinney,mcdonaldbrian@gmail.com,Female,2025-02-10,False,1214.66,Silver
D0659,Adam,Moses,javier83@miller.net,Female,2022-11-13,False,513.36,Bronze
D0660,Christina,Barnes,pbeck@hotmail.com,Female,2024-07-15,True,9127.45,Gold
D0661,Jason,Burns,brittanymarshall@rodriguez.org,Male,2021-10-17,True,5942.31,Gold
D0662,Brandy,Ingram,garciaaustin@hotmail.com,Female,2022-03-02,True,4354.92,Silver
D0663,Jeffrey,Simpson,westlori@gmail.com,Male,2023-01-18,False,1899.28,Silver
D0664,Olivia,Hopkins,evansmonica@king.com,Male,2020-10-10,True,615.1,Bronze
D0665,Melissa,Williams,joseph49@yahoo.com,Other,2020-06-30,True,4662.37,Silver
D0666,Amanda,Wright,chad61@miller.com,Male,2020-12-21,True,452.97,Bronze
D0667,Shane,Henderson,michael52@hotmail.com,Male,2021-10-03,True,8012.65,Gold
D0668,Sandra,Chen,swhite@hamilton.com,Female,2022-03-07,True,6421.06,Gold
D0669,Jennifer,Yates,pdalton@gmail.com,Female,2020-07-23,False,2641.16,Silver
D0670,Diana,Washington,dbaird@roberts-fowler.org,Male,2024-02-09,True,4661.42,Silver
D0671,Allison,Lopez,dennis17@gmail.com,Female,2020-06-18,False,1894.08,Silver
D0672,Ryan,Clark,carolynmathis@gmail.com,Other,2020-07-11,False,7776.08,Gold
D0673,Jessica,Anderson,snyderlisa@lin.com,Female,2021-03-31,False,6477.45,Gold
D0674,Beth,Herrera,daisy34@sanders-wallace.net,Male,2025-02-10,True,5236.22,Gold
D0675,Jonathan,Moore,erin28@hotmail.com,Female,2024-11-14,True,6392.12,Gold
D0676,Kurt,Petersen,hutchinsonjasmin@guerrero-parks.com,Female,2024-11-24,False,9733.75,Gold
D0677,Sarah,Cruz,jeffreycummings@hotmail.com,Male,2024-09-03,False,4030.4,Silver
D0678,Suzanne,Delgado,fhenderson@oliver.com,Male,2023-01-30,False,8054.51,Gold
D0679,Kristen,Martinez,smithrandall@hotmail.com,Male,2024-01-30,True,7572.12,Gold
D0680,Scott,Mccarty,robert41@rodriguez.com,Male,2021-09-16,False,4970.87,Silver
D0681,Don,Aguilar,sara42@hotmail.com,Female,2022-03-01,True,9272.58,Gold
D0682,Heather,Morris,jenkinsbradley@gmail.com,Other,2024-05-04,False,9747.23,Gold
D0683,Brady,Mahoney,ejohnson@anderson-nixon.com,Male,2021-07-11,True,1345.05,Silver
D0684,Zachary,Allen,patrickyork@gmail.com,Female,2024-02-05,False,3368.21,Silver
D0685,Jonathan,House,russellnathan@avila-martinez.info,Other,2020-11-06,True,4587.23,Silver
D0686,Jessica,Kennedy,williamswanson@gmail.com,Male,2024-06-14,False,6086.6,Gold
D0687,Daniel,Rush,oliverbailey@simmons-king.com,Other,2021-12-03,False,5247.71,Gold
D0688,Jonathan,Perez,qrice@yahoo.com,Other,2020-07-03,True,3573.21,Silver
D0689,Patrick,Scott,drichard@hotmail.com,Male,2022-02-25,False,153.06,Bronze
D0690,Carrie,Mcintyre,fholt@stark-bell.com,Male,2022-06-26,False,3031.33,Silver
D0691,James,Trevino,steven82@mason-lawrence.com,Other,2024-06-10,True,8118.28,Gold
D0692,Peter,Campbell,alowery@woods.biz,Male,2022-01-13,True,1173.59,Silver
D0693,Angel,Evans,latoya25@yahoo.com,Female,2024-03-09,False,354.38,Bronze
D0694,Amber,Perez,brookesimpson@gmail.com,Other,2020-06-04,True,7265.36,Gold
D0695,Kimberly,Lee,amandabrown@yahoo.com,Male,2024-06-07,True,2762.98,Silver
D0696,John,Carey,donald80@gmail.com,Female,2025-01-10,True,293.28,Bronze
D0697,Phillip,Miller,beth24@nelson.com,Female,2023-09-06,True,789.97,Bronze
D0698,Brian,Cross,ramirezbrianna@hotmail.com,Male,2021-10-20,True,5617.48,Gold
D0699,Barry,White,peterstroy@hotmail.com,Male,2023-01-01,True,1312.03,Silver
D0700,Wanda,Ford,kyleporter@foley.biz,Other,2021-07-01,True,2855.76,Silver
D0701,Christine,Owens,clayton93@barry-singleton.com,Female,2023-01-16,False,5898.12,Gold
D0702,Shane,Ortega,turnermary@hotmail.com,Male,2023-12-31,True,5791.18,Gold
D0703,Teresa,Green,qsmith@travis.net,Female,2024-03-14,True,9604.07,Gold
D0704,Elizabeth,Daniels,robertreynolds@richardson.info,Female,2021-04-14,True,2108.71,Silver
D0705,Christy,White,samantha23@white-miller.com,Other,2020-08-26,True,2372.75,Silver
D0706,Joanna,Anderson,thorne@gmail.com,Other,2024-11-03,False,5415.77,Gold
D0707,Bonnie,Hardin,lisaschultz@gmail.com,Female,2023-11-26,True,1405.7,Silver
D0708,Brian,Davis,jenna44@gmail.com,Female,2022-02-10,False,111.05,Bronze
D0709,Walter,Huynh,chelseamartin@gmail.com,Male,2022-06-02,False,4830.67,Silver
D0710,Maria,Hicks,aperez@gmail.com,Female,2022-02-07,True,4335.82,Silver
D0711,George,Sloan,gilmorenathan@gonzalez.com,Male,2023-05-24,True,5192.24,Gold
D0712,Carl,Ochoa,hmarsh@yahoo.com,Female,2024-06-23,False,2730.1,Silver
D0713,Eric,Walker,david42@yahoo.com,Female,2023-12-01,False,5702.35,Gold
D0714,Miranda,Flores,christopherlee@dillon.org,Female,2022-07-29,True,2481.49,Silver
D0715,Tyler,Peterson,duarteashley@yahoo.com,Female,2021-05-25,True,5803.44,Gold
D0716,Jason,Waters,loganelizabeth@gmail.com,Other,2022-11-27,True,9276.96,Gold
D0717,Stephanie,Gilmore,austincorey@hess-wheeler.biz,Female,2025-04-26,False,6775.65,Gold
D0718,Shawn,Herrera,browncrystal@hotmail.com,Other,2022-02-09,False,8294.43,Gold
D0719,Jacob,Knight,nnelson@hotmail.com,Female,2022-07-14,False,3377.2,Silver
D0720,Kelly,Butler,sharoncain@yahoo.com,Female,2024-08-23,False,6485.55,Gold
D0721,Amber,Clark,ryanwood@jones.biz,Other,2022-12-30,True,7192.15,Gold
D0722,Benjamin,Sims,diamondbrown@gray.com,Female,2025-05-01,False,3585.88,Silver
D0723,Jason,Hill,frank04@schroeder.com,Male,2024-09-12,False,3328.29,Silver
D0724,Daniel,Edwards,timothy21@larsen.info,Male,2020-08-08,True,854.73,Bronze
D0725,William,Frazier,juan93@yahoo.com,Female,2021-12-02,False,2029.79,Silver
D0726,David,Glover,rebecca34@yahoo.com,Male,2024-10-18,False,5406.67,Gold
D0727,Rebecca,Roy,nsanford@gmail.com,Male,2022-07-15,True,4145.73,Silver
D0728,Amanda,Harris,wadams@yahoo.com,Other,2020-06-13,False,8654.37,Gold
D0729,William,Mooney,davidgibson@rodriguez.com,Female,2022-12-19,True,1975.93,Silver
D0730,Laura,Hernandez,kathleenbrown@morris-martin.com,Other,2023-01-11,False,3964.95,Silver
D0731,Angela,Cooper,william60@christensen-garcia.com,Male,2021-11-14,True,2095.97,Silver
D0732,Kim,Chen,angelica78@gmail.com,Female,2023-02-22,False,3656.13,Silver
D0733,Daniel,Roth,idavis@weaver-ramos.com,Male,2021-03-03,True,9327.46,Gold
D0734,Stephanie,Martin,robertdaniel@lee.net,Other,2021-03-24,False,1353.27,Silver
D0735,James,Brown,kelsey74@yahoo.com,Female,2022-03-31,True,4186.19,Silver
D0736,Ashley,Brown,dmiller@lopez.com,Female,2024-10-27,False,7416.39,Gold
D0737,Joann,Smith,bruce19@lindsey.biz,Other,2023-04-11,False,8217.15,Gold
D0738,Anne,Lewis,hayden45@hotmail.com,Other,2024-02-18,True,1055.97,Silver
D0739,Jeremy,Vaughn,nancybranch@hotmail.com,Other,2024-12-24,True,5916.58,Gold
D0740,Nathan,Mcintosh,parkslynn@gmail.com,Other,2024-10-13,True,2092.39,Silver
D0741,Todd,Gutierrez,achapman@gmail.com,Other,2024-12-28,True,8408.54,Gold
D0742,Kelli,Cook,kimberlyrocha@gmail.com,Male,2022-08-06,False,5942.1,Gold
D0743,Colleen,Smith,sonya54@bennett.com,Female,2025-04-04,False,615.84,Bronze
D0744,Suzanne,Flores,emilytaylor@gmail.com,Other,2023-07-06,False,92.54,Bronze
D0745,April,Hicks,sclark@cooper-simmons.com,Other,2025-01-31,True,7829.31,Gold
D0746,Kenneth,Escobar,charlesstanley@gmail.com,Other,2020-10-24,True,6854.96,Gold
D0747,Isabella,Chavez,john43@hotmail.com,Female,2021-01-10,True,6478.33,Gold
D0748,Joshua,Graham,hortonheather@morris-meyer.com,Female,2020-07-12,False,6612.58,Gold
D0749,Mark,Mccann,powelljames@hotmail.com,Female,2023-08-14,True,8909.65,Gold
D0750,Anthony,Bennett,brittany36@hotmail.com,Other,2025-02-17,False,7160.5,Gold
D0751,Gloria,Santos,tgeorge@gmail.com,Female,2024-01-29,False,3142.72,Silver
D0752,Andrew,Bray,marywilson@hotmail.com,Female,2022-04-11,False,9424.65,Gold
D0753,Benjamin,Davis,manuelunderwood@dominguez.org,Female,2022-01-14,False,666.78,Bronze
D0754,William,Charles,laurahenson@norman.info,Female,2024-02-13,True,4270.1,Silver
D0755,Lisa,Lindsey,epatterson@gmail.com,Other,2022-01-05,False,5381.26,Gold
D0756,Kaylee,Rose,kathleen43@crosby.com,Male,2021-07-15,True,7300.87,Gold
D0757,John,Walker,chelsea83@morgan-mckinney.biz,Male,2021-04-22,True,2164.13,Silver
D0758,Chelsea,West,adam35@yahoo.com,Other,2023-11-02,True,1242.44,Silver
D0759,Jaclyn,Arias,erikacasey@simpson.com,Female,2023-12-29,True,4962.97,Silver
D0760,Michael,Brown,michellehuffman@gmail.com,Female,2023-12-16,True,2156.49,Silver
D0761,Jeremy,Neal,grahamedward@phillips.com,Other,2024-12-09,True,3630.32,Silver
D0762,Walter,Pace,timothy67@garcia.com,Other,2024-11-20,False,9052.18,Gold
D0763,Edward,Carlson,jacquelineschroeder@gmail.com,Female,2021-07-01,False,6012.79,Gold
D0764,Gregory,Peck,scott40@yahoo.com,Other,2021-09-25,True,8649.47,Gold
D0765,Mary,Rivera,mary80@martin-martin.com,Other,2021-01-11,True,3547.28,Silver
D0766,Melissa,Chambers,nhuff@gmail.com,Male,2022-11-25,True,4543.25,Silver
D0767,Joseph,Jacobs,emmaalvarado@pham.com,Other,2021-02-03,False,3970.87,Silver
D0768,Maria,Davis,cbarker@sanchez.org,Male,2023-03-09,False,5186.44,Gold
D0769,Lauren,Sanchez,christian37@nichols-aguirre.org,Male,2023-04-24,False,9478.93,Gold
D0770,Brandy,Murray,jamiehughes@hotmail.com,Male,2024-12-13,True,7688.25,Gold
D0771,Phillip,Clayton,freemanryan@sullivan.com,Male,2023-11-11,True,1542.76,Silver
D0772,Tiffany,Romero,salexander@hotmail.com,Male,2021-11-09,False,1825.6,Silver
D0773,Anthony,Jennings,sean46@gmail.com,Female,2020-12-22,False,7335.75,Gold
D0774,Matthew,Anderson,ccarey@gmail.com,Other,2025-05-23,True,9411.7,Gold
D0775,Daniel,Gonzalez,zacharywilson@wilkinson.com,Male,2022-04-15,True,9623.15,Gold
D0776,Lindsey,Fernandez,amy83@gmail.com,Male,2023-04-07,False,5602.5,Gold
D0777,Craig,Lee,davidhale@frank.info,Female,2023-06-13,True,7681.65,Gold
D0778,Bernard,Mays,yschmidt@sandoval.info,Other,2021-06-14,False,820.98,Bronze
D0779,Jeffrey,Morgan,scarroll@gonzalez.com,Female,2023-05-17,False,794.19,Bronze
D0780,Henry,Ryan,ronaldpearson@yahoo.com,Male,2022-08-16,False,8638.0,Gold
D0781,Maria,Hernandez,grahamhunter@yahoo.com,Male,2024-02-04,True,2020.59,Silver
D0782,Robert,Andrade,heather76@hotmail.com,Female,2023-05-31,False,7184.31,Gold
D0783,Daniel,Hernandez,joelcrosby@yahoo.com,Male,2020-07-28,False,2329.07,Silver
D0784,Gary,Smith,nathanielward@hotmail.com,Other,2022-11-09,False,5843.41,Gold
D0785,Michael,Moreno,zmason@conrad.com,Female,2024-10-02,False,8060.12,Gold
D0786,Cesar,Greene,cjohnson@keller.biz,Female,2020-08-26,True,7401.15,Gold
D0787,Katie,Barrett,kstewart@hotmail.com,Other,2020-06-16,False,4627.45,Silver
D0788,Charles,Reed,marydougherty@pena-taylor.com,Female,2021-04-29,False,1071.8,Silver
D0789,Joshua,Greene,tcase@gmail.com,Female,2022-09-15,False,304.18,Bronze
D0790,Michael,Young,imorrison@beck-woods.org,Female,2024-08-27,False,6324.38,Gold
D0791,Lisa,Stewart,gphillips@yahoo.com,Other,2024-09-23,True,7035.74,Gold
D0792,Crystal,Clark,spencerdean@gmail.com,Male,2024-09-10,False,8349.03,Gold
D0793,Manuel,Cox,kathy12@holloway.com,Male,2021-05-05,True,5555.67,Gold
D0794,Theodore,Walker,warrencorey@yahoo.com,Other,2020-12-01,True,3278.96,Silver
D0795,Sonia,Marshall,baldwinchristine@yahoo.com,Male,2023-10-14,True,8906.33,Gold
D0796,John,Adkins,eatonjeffrey@gmail.com,Female,2023-06-22,True,80.66,Bronze
D0797,Anthony,Ochoa,shawngalloway@walters-harrison.com,Male,2024-07-18,True,4126.09,Silver
D0798,Mandy,Arnold,brianscott@perry-pittman.org,Female,2023-10-09,False,8466.46,Gold
D0799,April,Price,blackryan@hotmail.com,Female,2023-07-29,False,5713.45,Gold
D0800,Linda,Wallace,joshuaarnold@hotmail.com,Female,2020-11-29,False,6620.67,Gold
D0801,Eric,Jackson,ylee@lee-williams.com,Male,2022-01-22,True,5110.41,Gold
D0802,Brett,Rice,sabbott@yahoo.com,Male,2021-10-24,False,8275.49,Gold
D0803,Timothy,Anderson,mitchellmelissa@harris.com,Female,2024-04-16,False,9062.11,Gold
D0804,Thomas,Hunt,nathan44@gmail.com,Other,2024-01-08,True,9924.94,Gold
D0805,Wanda,Key,julie89@yahoo.com,Male,2023-12-27,True,2529.76,Silver
D0806,Steven,Ortega,harriswesley@yahoo.com,Female,2023-04-06,False,8524.73,Gold
D0807,Crystal,Good,kevin85@gmail.com,Female,2024-06-10,False,6467.94,Gold
D0808,Shannon,Smith,fhoward@wilson.com,Other,2022-05-06,False,6131.68,Gold
D0809,Brandon,Boyle,victoria35@gmail.com,Male,2020-06-08,False,8003.88,Gold
D0810,Taylor,Allen,betty17@smith.info,Male,2022-11-18,True,9827.54,Gold
D0811,John,Torres,rrivera@graves-lopez.com,Male,2024-08-17,False,5371.51,Gold
D0812,Whitney,Davis,fsimmons@sheppard.com,Female,2020-12-07,False,7709.0,Gold
D0813,Heidi,Garrett,loganfarmer@gmail.com,Male,2021-03-06,False,7363.94,Gold
D0814,Kevin,Torres,john76@howell-lamb.com,Female,2022-06-27,True,8056.53,Gold
D0815,Kristine,Moran,jasonstephens@hernandez-smith.com,Other,2022-08-07,True,3212.92,Silver
D0816,Joseph,Johnson,sarahwood@hotmail.com,Other,2021-12-27,False,6137.47,Gold
D0817,Charles,Lopez,owensaaron@baker.com,Female,2024-08-12,True,7131.22,Gold
D0818,Scott,Cobb,ogonzales@yahoo.com,Other,2024-11-10,True,9597.76,Gold
D0819,Mark,Rodriguez,watsonedwin@hotmail.com,Male,2020-10-26,False,4427.42,Silver
D0820,Annette,Miles,ryan55@yahoo.com,Male,2023-03-29,True,1702.14,Silver
D0821,David,Sheppard,williamstyrone@hotmail.com,Other,2023-05-11,True,1112.25,Silver
D0822,Matthew,Velasquez,nwhite@yahoo.com,Male,2023-05-23,False,820.24,Bronze
D0823,Laurie,Harrington,xtorres@gmail.com,Other,2022-07-18,False,3987.26,Silver
D0824,Maria,Figueroa,marthapittman@rivas-lee.net,Female,2023-03-30,True,4267.57,Silver
D0825,Larry,Villanueva,calebbrowning@nguyen-clayton.com,Male,2022-03-14,True,3738.18,Silver
D0826,Terry,Salazar,shelly51@kline.com,Other,2024-09-20,True,8975.78,Gold
D0827,Gerald,Cruz,janderson@clark-sanchez.biz,Other,2023-06-13,False,5108.52,Gold
D0828,Marc,Johnson,zlawrence@olson.com,Male,2021-06-18,False,8872.03,Gold
D0829,Elijah,Hall,nichole87@gmail.com,Male,2021-03-23,False,2161.94,Silver
D0830,Karen,Alexander,mnavarro@yahoo.com,Female,2023-02-20,True,9738.16,Gold
D0831,Edward,Schneider,tacevedo@holloway-hanna.com,Female,2021-06-06,False,1655.11,Silver
D0832,Troy,Buck,kingryan@yahoo.com,Other,2023-05-18,True,369.04,Bronze
D0833,Elizabeth,Lopez,lortega@gmail.com,Other,2024-08-04,True,1130.5,Silver
D0834,Julie,Reyes,jonathan86@gardner.org,Male,2022-11-08,False,3693.85,Silver
D0835,Shannon,Brown,woodstyler@blackwell.com,Female,2024-05-30,False,5259.16,Gold
D0836,Juan,Conway,melody27@hotmail.com,Female,2020-09-08,True,5978.94,Gold
D0837,Thomas,Elliott,halvarado@hall-fox.com,Male,2023-03-24,False,3402.47,Silver
D0838,Shirley,Taylor,ecollins@saunders.net,Male,2023-02-21,True,7951.49,Gold
D0839,Paige,Stephens,jparrish@campbell.com,Other,2025-04-18,True,6144.24,Gold
D0840,Alison,Walker,martinezmichael@hotmail.com,Female,2023-08-29,True,1873.38,Silver
D0841,Steven,Pham,solomonkimberly@gmail.com,Male,2024-01-19,False,370.44,Bronze
D0842,Lacey,Taylor,austin80@hotmail.com,Female,2022-05-15,False,308.52,Bronze
D0843,Renee,Krueger,jared85@yahoo.com,Female,2020-12-11,False,5191.1,Gold
D0844,Anthony,Peterson,marilyn51@castaneda-weiss.com,Male,2024-06-15,True,7999.88,Gold
D0845,Abigail,Bryant,jcollins@gmail.com,Female,2022-10-17,False,1600.12,Silver
D0846,Bradley,Michael,matthewthompson@avery.com,Male,2021-11-12,True,3972.85,Silver
D0847,Matthew,Dunn,shannon93@yahoo.com,Female,2021-10-09,True,104.82,Bronze
D0848,Lauren,Clark,derrickmathews@lopez-johnson.com,Male,2023-05-28,True,5398.7,Gold
D0849,Juan,Boone,james32@smith.org,Other,2025-02-20,True,8196.4,Gold
D0850,Amanda,Hicks,gardnerlynn@morse.biz,Other,2021-03-23,True,1741.71,Silver
D0851,Jamie,Davis,zachary05@gmail.com,Male,2024-04-18,True,4136.5,Silver
D0852,Theresa,Singleton,stanleyjeffrey@king.com,Male,2021-12-09,False,9140.4,Gold
D0853,Robert,Velazquez,stewartscott@blake-kent.net,Male,2023-07-11,True,6680.03,Gold
D0854,Melissa,Espinoza,cwilson@yahoo.com,Other,2022-04-18,False,1010.66,Silver
D0855,Michelle,Gomez,jennifercole@williams.com,Female,2025-04-28,True,624.53,Bronze
D0856,Bradley,Lopez,timothyyoung@wu-robinson.com,Female,2021-08-20,False,1309.76,Silver
D0857,Carolyn,Dougherty,jennifer02@gordon-craig.net,Other,2020-08-22,True,351.21,Bronze
D0858,Patricia,Mccoy,ruiztiffany@taylor.com,Male,2025-02-07,True,7252.85,Gold
D0859,Shawna,Brown,ibauer@adams.com,Male,2021-07-07,False,1123.52,Silver
D0860,Thomas,Roberson,mallory55@hotmail.com,Female,2024-01-15,False,123.74,Bronze
D0861,Gary,Smith,alexishall@turner.org,Female,2023-11-22,False,7425.13,Gold
D0862,Emily,Larson,heathermichael@jones-powell.net,Other,2023-04-01,True,420.56,Bronze
D0863,Randall,Rodriguez,brent39@daniels-stone.com,Female,2020-10-10,True,3242.84,Silver
D0864,Christine,Fox,ggomez@harris.com,Female,2021-03-29,True,5933.48,Gold
D0865,Noah,Potts,collin94@smith-tucker.info,Other,2021-07-07,True,3396.24,Silver
D0866,Amanda,Haynes,wilsonjack@edwards.com,Female,2024-09-21,False,3809.78,Silver
D0867,Gary,King,lauraguerra@gmail.com,Other,2022-11-30,False,924.88,Bronze
D0868,Bruce,Pacheco,andersonarthur@yahoo.com,Other,2022-07-01,True,2811.71,Silver
D0869,David,Oneill,beckerbrenda@yahoo.com,Female,2023-10-25,True,6150.98,Gold
D0870,Dylan,Osborn,daniel69@hampton-hicks.com,Female,2025-03-02,True,9455.23,Gold
D0871,Janice,Lam,annabennett@hamilton-phillips.com,Male,2022-05-26,True,8174.55,Gold
D0872,Cathy,Burnett,dcurry@hotmail.com,Other,2022-08-28,True,7561.38,Gold
D0873,Monique,Ross,thomaswebb@best.org,Female,2023-03-10,True,8038.64,Gold
D0874,Ashley,Brewer,moranjennifer@yahoo.com,Female,2023-01-30,True,1033.03,Silver
D0875,Wendy,Jackson,kimhansen@hotmail.com,Other,2023-10-16,False,3483.64,Silver
D0876,Frank,Wright,zgillespie@martinez.com,Other,2022-01-08,False,2468.87,Silver
D0877,Jillian,Solis,rose34@yahoo.com,Female,2020-12-30,False,3861.14,Silver
D0878,Kathy,Evans,lindsayanderson@gmail.com,Female,2023-05-28,True,2970.6,Silver
D0879,Jeffrey,Medina,vhendricks@rodriguez.biz,Female,2023-06-27,False,8556.94,Gold
D0880,Joshua,Tucker,grantzachary@yahoo.com,Other,2021-03-30,True,4452.92,Silver
D0881,Erica,Harrison,denise42@bell-carr.com,Male,2021-08-30,True,7616.38,Gold
D0882,Hayley,Williams,williamsnicole@yahoo.com,Male,2021-05-09,True,7617.4,Gold
D0883,Kevin,Delgado,seanwilliams@hotmail.com,Other,2023-06-20,False,649.46,Bronze
D0884,Mike,Floyd,elliottkaren@yahoo.com,Female,2023-02-27,False,552.05,Bronze
D0885,Brittany,Wilson,scott57@benjamin.com,Other,2025-05-05,True,4718.06,Silver
D0886,Kyle,Sosa,whitney86@yahoo.com,Male,2021-09-26,False,5788.62,Gold
D0887,Nicholas,Lewis,anthonyrobinson@gmail.com,Other,2020-08-30,False,8535.77,Gold
D0888,Jason,Brown,timothyhernandez@gordon-morales.com,Male,2021-08-31,False,5847.85,Gold
D0889,Paul,Morales,susan79@ewing.org,Male,2023-10-04,True,9394.8,Gold
D0890,Harry,Rivera,tedwards@lynn.org,Female,2023-02-26,True,6866.72,Gold
D0891,Jennifer,Rowland,patrick11@hotmail.com,Other,2021-06-04,True,6302.42,Gold
